timestamp,open,high,low,close,volume,EMA_20,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,SMA_50,SMA_200
2025-05-13 16:00:00,0.4314,0.4648,0.4305,0.4555,9350046.58,0.42843146920529496,62.54133230870068,0.01638365648581025,-0.006502182037133247,0.022885838522943496,0.39774279909235555,0.42867999999999995,0.45961720090764435,14.433703885249793,0.9334587359739613,,
2025-05-13 20:00:00,0.4555,0.4643,0.4491,0.4569,4959987.31,0.43114275785240974,62.913156022766636,0.01686564299889115,-0.004816156419241876,0.021681799418133026,0.4077801839690193,0.43822,0.46865981603098067,13.89248141617483,0.8068349687295756,,
2025-05-14 00:00:00,0.4569,0.4616,0.4451,0.4501,4214636.48,0.4329482094855136,59.80782210845723,0.016508616557585398,-0.004138546288438103,0.0206471628460235,0.4199600327332473,0.4444,0.46883996726675276,10.999085178556589,0.6166122674753755,,
2025-05-14 04:00:00,0.4501,0.4576,0.4422,0.443,3097585.61,0.4339055228678456,56.66296957952463,0.015474380837957435,-0.0041382256064528555,0.01961260644441029,0.42865017351922496,0.44738,0.46610982648077504,8.373117475423593,0.3830741970702242,,
2025-05-14 08:00:00,0.443,0.4449,0.4285,0.4389,8616882.94,0.43438118735662223,54.868742146441214,0.014160670449782198,-0.004361548795702476,0.018522219245484674,0.43491409866854486,0.44888000000000006,0.46284590133145526,6.2225545051930125,0.14270118472331486,,
2025-05-14 12:00:00,0.4389,0.4405,0.4239,0.4298,6661385.75,0.43394488379884866,51.008100168171445,0.012244109086399446,-0.005022488127268184,0.01726659721366763,0.4251511431228291,0.44374,0.46232885687717096,8.378265144981716,0.12504418394011657,0.392816,
2025-05-14 16:00:00,0.4298,0.4303,0.4205,0.4291,5854903.25,0.43348346629419643,50.71250933872767,0.010547155208120662,-0.005375553604437575,0.015922708812558237,0.4222173435794681,0.43818,0.4541426564205319,7.285890008915015,0.21558618563258317,0.39537,
2025-05-14 20:00:00,0.4291,0.4306,0.4218,0.4265,2503364.31,0.4328183742661777,49.563628742743255,0.00889003003045924,-0.0056261430256791985,0.014516173056138438,0.4207650561245844,0.43346,0.4461549438754156,5.857492675409767,0.22587511735761115,0.397882,
2025-05-15 00:00:00,0.4265,0.4352,0.4183,0.4229,3814225.03,0.43187376719320836,47.9440273469684,0.00720322221285602,-0.005850360674625934,0.013053582887481954,0.4188135424529171,0.42943999999999993,0.4400664575470828,4.948983581912658,0.19227750776667452,0.400266,
2025-05-15 04:00:00,0.4229,0.4266,0.4056,0.4064,6188767.09,0.42944769412718853,41.285096853151146,0.004483321817721264,-0.0068562088558085515,0.011339530673529816,0.4057062656397414,0.42294,0.4401737343602586,8.149493715542915,0.02012722100029492,0.402226,
2025-05-15 08:00:00,0.4064,0.4175,0.4037,0.4118,5843553.8,0.42776696135317055,44.025140497553075,0.0027320229689094533,-0.006886006163696289,0.009618029132605743,0.4018244754574702,0.41933999999999994,0.4368555245425297,8.3538534566365,0.2847623694713815,0.404318,
2025-05-15 12:00:00,0.4118,0.4167,0.3952,0.4145,10360847.17,0.4265034412242972,45.39721783493444,0.0015441731817332216,-0.006459084760698017,0.008003257942431239,0.40174953988451745,0.41642,0.4310904601154826,7.045992082744616,0.4345623796088799,0.40643799999999997,
2025-05-15 16:00:00,0.4145,0.4233,0.3989,0.4018,7782991.17,0.4241507325362689,40.38294247678402,-0.00041718118920808234,-0.006736351305311457,0.006319170116103375,0.39708144451689786,0.41147999999999996,0.42587855548310205,6.998423001410564,0.16385516896607252,0.408318,
2025-05-15 20:00:00,0.4018,0.4057,0.3874,0.398,6739201.04,0.42166018658043375,38.99505876253524,-0.0022522345432025026,-0.006857123727444702,0.0046048891842422,0.39428721980874243,0.40650000000000003,0.4187127801912576,6.008747941578155,0.15200388990523836,0.410242,
2025-05-16 00:00:00,0.398,0.4078,0.3948,0.4064,5383120.87,0.4202068354775353,43.6087371047921,-0.002994202446836902,-0.006079273304863282,0.003085070858026379,0.3942872198087424,0.4065,0.41871278019125757,6.0087479415781555,0.49590592811653267,0.41233600000000004,
2025-05-16 04:00:00,0.4064,0.4157,0.4028,0.4122,5703698.3,0.41944427971777004,46.611122773645086,-0.0030787163035664866,-0.004931029729274293,0.0018523134257078062,0.39422498482396834,0.40658000000000005,0.41893501517603177,6.077532183595707,0.7274380047263138,0.414364,
2025-05-16 08:00:00,0.4122,0.4176,0.4034,0.4126,6908834.98,0.4187924435541729,46.821407715860474,-0.003077936945692916,-0.003944200297120578,0.0008662633514276619,0.39475972028314105,0.4062,0.41764027971685896,5.632830978266351,0.7797134405100542,0.416098,
2025-05-16 12:00:00,0.4126,0.4143,0.4035,0.4099,5630567.58,0.4179455441680612,45.518149586311544,-0.0032576347485476775,-0.0032991184799802714,4.1483731432594e-05,0.39705680344879024,0.40781999999999996,0.4185831965512097,5.278405449075436,0.5966255698343744,0.417682,
2025-05-16 16:00:00,0.4099,0.4127,0.4004,0.4025,4348501.76,0.4164745399615792,42.06247059531722,-0.003951612973023044,-0.0031944773635645103,-0.0007571356094585337,0.40109750696950325,0.40872,0.4163424930304968,3.7299339550287627,0.09199700313831392,0.41909399999999997,
2025-05-16 20:00:00,0.4025,0.403,0.3853,0.3898,7011193.88,0.4139341075842859,36.886697248725994,-0.005463400892791237,-0.0037650122266661627,-0.0016983886661250743,0.3881930246702108,0.40540000000000004,0.4226069753297893,8.488887681198452,0.046695462130615116,0.419974,
2025-05-17 00:00:00,0.3898,0.391,0.3706,0.3807,10574497.43,0.4107689544810206,33.68796691728502,-0.007311515064771512,-0.0044905011189171505,-0.0028210139458543617,0.3748430422352682,0.3991,0.4233569577647318,12.155829498738061,0.1207273768940524,0.420504,
2025-05-17 04:00:00,0.3807,0.3851,0.3749,0.3777,3872440.43,0.40761953024473285,32.68178126092423,-0.008915461893932441,-0.004875558358462463,-0.004039903535469978,0.3673392332644853,0.39211999999999997,0.4169007667355146,12.639379136751332,0.20904855055727745,0.42080599999999996,
2025-05-17 08:00:00,0.3777,0.3802,0.3722,0.3773,6264724.52,0.40473195593571065,32.54221710985385,-0.010102423519127657,-0.004850015986926142,-0.005252407532201514,0.366446723517894,0.38560000000000005,0.40475327648210613,9.934272034287382,0.2833268890637512,0.421132,
2025-05-17 12:00:00,0.3773,0.3808,0.3709,0.3764,6135083.72,0.40203367441802396,32.208935209783554,-0.010989046746626818,-0.0045893113715402434,-0.006399735375086575,0.3705271628451496,0.38038,0.3902328371548504,5.180523242468276,0.2980277184404349,0.42111400000000004,
2025-05-17 16:00:00,0.3764,0.3804,0.3687,0.3729,7497906.71,0.3992590387591645,30.884252396747986,-0.011837665551685916,-0.004350344141279472,-0.007487321410406444,0.37198482303402913,0.37699999999999995,0.38201517696597076,2.6605713347325275,0.09124074506050066,0.42099799999999993,
2025-05-17 20:00:00,0.3729,0.3825,0.3699,0.376,5434466.35,0.39704389221067266,33.49328417647522,-0.0121203422160292,-0.0037064166444982054,-0.008413925571530995,0.3726739108103883,0.37606,0.3794460891896117,1.8008239055532076,0.4911402215594201,0.421014,
2025-05-18 00:00:00,0.376,0.3795,0.3726,0.3753,3802963.85,0.3949730453334657,33.1886261227021,-0.012259529434918925,-0.0030764830907103434,-0.009183046344208582,0.3726043656138555,0.37558,0.37855563438614453,1.5845542287366259,0.4529512091095985,0.421064,
2025-05-18 04:00:00,0.3753,0.3928,0.3753,0.3919,5335965.88,0.3946803743493261,45.78320148757984,-0.010904652988921792,-0.0013772853157705683,-0.009527367673151224,0.3648817769147365,0.3785,0.3921182230852635,7.195890665925233,0.9919878282248282,0.42133,
2025-05-18 08:00:00,0.3919,0.3984,0.3862,0.3865,5436274.17,0.39390129107796173,42.947004692770406,-0.010149639784919229,-0.0004978176894144034,-0.009651822095504825,0.36579565281582915,0.38052,0.3952443471841709,7.739066111726517,0.7030650298177114,0.42144600000000004,
2025-05-18 12:00:00,0.3865,0.4077,0.3838,0.4049,8120590.47,0.39494878716577486,53.51419058606137,-0.00797463354491812,0.0013417508404693652,-0.009316384385387485,0.364964991459806,0.38692000000000004,0.4088750085401941,11.348603608081284,0.9094737646556392,0.421744,
2025-05-18 16:00:00,0.4049,0.4073,0.3744,0.3754,11167573.96,0.3930869979118915,40.54739348226449,-0.008532966165487987,0.0006267345759195988,-0.009159700741407586,0.36460234246592693,0.38680000000000003,0.40899765753407313,11.477589210999534,0.24321614831427196,0.421398,
2025-05-18 20:00:00,0.3754,0.3977,0.366,0.3951,7179541.38,0.3932787123964733,49.37006340250313,-0.00730165450165543,0.0014864369918017248,-0.008788091493457155,0.37128381967633317,0.39076000000000005,0.41023618032366693,9.968359260756923,0.6114181509894452,0.420964,
2025-05-19 00:00:00,0.3951,0.3998,0.3731,0.3749,5387687.17,0.3915283588349044,42.4188881323718,-0.007865137904616737,0.0007383628710723351,-0.008603500775689072,0.36426728253323154,0.38736,0.4104527174667684,11.923129629682178,0.23021797850490042,0.419752,
2025-05-19 04:00:00,0.3749,0.378,0.364,0.3743,6468597.15,0.38988756275538966,42.228698510419875,-0.008264845551898492,0.0002709241790324647,-0.008535769730930957,0.3595168820811304,0.38492000000000004,0.41032311791886966,13.199167577091146,0.2909705408226404,0.41755600000000004,
2025-05-19 08:00:00,0.3743,0.378,0.3681,0.3724,4863267.25,0.3882220805882097,41.592735217084304,-0.008635387491485014,-7.969420844324525e-05,-0.008555693283041768,0.36161647655995927,0.37842000000000003,0.3952235234400408,8.880885492331677,0.3208709018236291,0.41541200000000006,
2025-05-19 12:00:00,0.3724,0.388,0.3679,0.3842,6204609.57,0.3878390252940945,46.937461462445874,-0.00788597861234075,0.0005357717365608149,-0.008421750348901564,0.3631682863884911,0.38018,0.39719171361150896,8.949294340317186,0.6181538818429296,0.413924,
2025-05-19 16:00:00,0.3842,0.3963,0.3799,0.3907,6577763.46,0.38811149907560927,49.66961369176746,-0.006690447682956124,0.0013850421327563523,-0.008075489815712477,0.36527316856877506,0.37929999999999997,0.3933268314312249,7.3961673773925165,0.9063640479282677,0.412408,
2025-05-19 20:00:00,0.3907,0.3929,0.3865,0.3919,2985868.72,0.388472308687456,50.17962108248536,-0.005581807237621028,0.0019949460624731595,-0.007576753300094188,0.3665125974906411,0.3827,0.3988874025093589,8.45957800332318,0.7841715956182893,0.411312,
2025-05-20 00:00:00,0.3919,0.4016,0.3876,0.3962,4929847.71,0.3892082792886507,52.054469776369295,-0.0043065840142089695,0.002616135428708175,-0.006922719442917145,0.37050754091874116,0.38708,0.4036524590812588,8.562808247007759,0.7751553030024823,0.41015799999999997,
2025-05-20 04:00:00,0.3962,0.4021,0.3893,0.3911,4356750.47,0.389388443165922,49.66712772769327,-0.0036652372264734945,0.002605985773154921,-0.0062712229996284155,0.3831243908623166,0.39082,0.3985156091376834,3.9381859360746185,0.518192192131284,0.40895200000000004,
2025-05-20 08:00:00,0.3911,0.3953,0.3858,0.3908,8709839.55,0.3895228771501199,49.52324737388944,-0.0031449200882023853,0.002501042329140824,-0.0056459624173432095,0.38799348338963946,0.39214000000000004,0.39628651661036063,2.114814408303455,0.3384185901182805,0.407566,
2025-05-20 12:00:00,0.3908,0.391,0.3828,0.3874,4589387.54,0.38932069837391803,47.83205189446404,-0.002972649736699917,0.0021386501445146335,-0.005111299881214551,0.385843831088408,0.39148,0.397116168911592,2.8794160169571987,0.1380520115704344,0.406054,
2025-05-20 16:00:00,0.3874,0.3928,0.3799,0.3904,4344024.8,0.3894234890049734,49.47168446105947,-0.002564487498494916,0.0020374499061757085,-0.004601937404670625,0.3855056365995826,0.39117999999999997,0.39685436340041735,2.901152104104188,0.431269823153856,0.404756,
2025-05-20 20:00:00,0.3904,0.397,0.3876,0.3939,4183883.84,0.38984982338545215,51.39118946033518,-0.0019362750611718882,0.0021325298747989895,-0.004068804935970878,0.38658352807334606,0.39072,0.39485647192665396,2.117358684814676,0.8843855411551538,0.40384,
2025-05-21 00:00:00,0.3939,0.4025,0.3898,0.3993,5677172.71,0.39074984020588527,54.27719832048819,-0.0009912507862188669,0.0024620433198016085,-0.0034532941060204754,0.38428970880327135,0.39236,0.4004302911967286,4.113717604612417,0.9299720933745977,0.403292,
2025-05-21 04:00:00,0.3993,0.4081,0.3948,0.3965,6970711.28,0.3912974744719914,52.53545513507801,-0.00046291267010217796,0.002392305148734638,-0.002855217818836816,0.38503265094613454,0.3935,0.4019673490538655,4.303608159525021,0.6771510765007647,0.402612,
2025-05-21 08:00:00,0.3965,0.4026,0.3923,0.3986,5184253.71,0.3919929530937065,53.73459277082534,0.00012382417494771758,0.002383233595027627,-0.002259409420079909,0.38920810900274694,0.39574000000000004,0.40227189099725313,3.3011022374554493,0.7189258823518878,0.40240000000000004,
2025-05-21 12:00:00,0.3986,0.4055,0.3952,0.4044,5384701.85,0.3931745766085916,56.968167734795834,0.0010447852452865058,0.002643355732293132,-0.0015985704870066261,0.39157655257792556,0.39854,0.40550344742207445,3.494478557773093,0.9207685967027992,0.402104,
2025-05-21 16:00:00,0.4044,0.4185,0.3898,0.4075,16815070.19,0.3945389026458686,58.632368009520135,0.0020017230041526335,0.0028802347929274075,-0.0008785117887747742,0.3931422663261232,0.40126,0.4093777336738768,4.046121554043165,0.8843437251508103,0.40169200000000005,
2025-05-21 20:00:00,0.4075,0.4197,0.4026,0.4111,5635050.32,0.3961161500129287,60.54085377652264,0.003015828393530373,0.003115472145844118,-9.964375231374478e-05,0.3927569249289166,0.40362,0.41448307507108334,5.382822987504762,0.8442855706627309,0.401286,
2025-05-22 00:00:00,0.4111,0.4242,0.4099,0.4204,8200387.72,0.39842889763074507,65.02931552224328,0.0045178673351393694,0.0036940088699624913,0.000823858465176878,0.39386342543788283,0.4084,0.42293657456211714,7.1187926357086955,0.9127519846137773,0.400584,
2025-05-22 04:00:00,0.4204,0.4268,0.4175,0.4242,5656199.63,0.40088328833257886,66.69628576315988,0.0059463267072245585,0.004097974593638145,0.0018483521135864143,0.39837620919320427,0.41352,0.42866379080679573,7.324332949698071,0.8526197679384017,0.39992999999999995,
2025-05-22 08:00:00,0.4242,0.4335,0.4216,0.424,6631050.68,0.40308487991995234,66.51657063092337,0.006981771210058052,0.00410673527717731,0.002875035932880742,0.4036852335534191,0.41744000000000003,0.43119476644658095,6.590056749032633,0.7384627912613742,0.39940800000000004,
2025-05-22 12:00:00,0.424,0.4395,0.4209,0.4328,6082604.16,0.40591489135614733,70.30766588263333,0.00841544686088136,0.004432328742400494,0.003983118118480866,0.40848286762565233,0.42250000000000004,0.43651713237434775,6.635328934602464,0.867407531188393,0.39920399999999995,
2025-05-22 16:00:00,0.4328,0.4378,0.424,0.4257,3757573.38,0.4077991874174667,64.01048402711923,0.008876412719949323,0.0039146356811747655,0.004961777038774557,0.4172592157239646,0.42542,0.4335807842760354,3.8365776296532332,0.5171552139187308,0.3989400000000001,
2025-05-22 20:00:00,0.4257,0.4302,0.4216,0.429,2632859.13,0.409818312425327,65.55471960544435,0.009399660470273796,0.0035503067451993905,0.005849353725074406,0.4204424183468967,0.42713999999999996,0.4338375816531032,3.1360123861512603,0.638856089879712,0.398924,
2025-05-23 00:00:00,0.429,0.445,0.4265,0.4442,3534870.0,0.41309275886101016,71.5994694519621,0.010915029386108999,0.004052540528827675,0.006862488857281324,0.4167602364414437,0.43113999999999997,0.4455197635585562,6.670577333838775,0.9541103873793897,0.399226,
2025-05-23 04:00:00,0.4442,0.4449,0.4234,0.4267,4314085.89,0.414388686588533,58.80452272280833,0.010581885039414485,0.002975516945706528,0.007606368093707957,0.4182413095876131,0.43168000000000006,0.44511869041238705,6.226227952366099,0.31471408868047995,0.39923,
2025-05-23 08:00:00,0.4267,0.4355,0.4067,0.4105,7845435.42,0.41401833548486316,49.91251587621155,0.008907975536569412,0.0010412859542891645,0.007866689582280248,0.4057979926244064,0.42722,0.44864200737559357,10.028560168341171,0.10974712344069663,0.398982,
2025-05-23 12:00:00,0.4105,0.4165,0.3955,0.4073,7702301.15,0.41337849401011434,48.3570221803289,0.007239721931359522,-0.0005015741207365816,0.007741296052096103,0.396701043239351,0.42354,0.45037895676064904,12.673634962765743,0.19745470837728418,0.39899999999999997,
2025-05-23 16:00:00,0.4073,0.4138,0.4033,0.4065,3060317.13,0.41272339934248436,47.95466261905187,0.005786364013529999,-0.0015639456308528844,0.007350309644382883,0.38992351669586467,0.41904,0.4481564833041354,13.89675606344757,0.2846580600237011,0.398894,
2025-05-23 20:00:00,0.4065,0.4065,0.3881,0.3908,3795193.89,0.410635456547962,40.78288140975777,0.0033293301575264,-0.003216783589485187,0.006546113747011587,0.3854886729724749,0.40836000000000006,0.4312313270275252,11.201551095859116,0.11611322380054737,0.39842,
2025-05-24 00:00:00,0.3908,0.4002,0.3881,0.3986,3424374.38,0.4094892225910132,45.170137472100265,0.0019885847699734893,-0.003646023181630479,0.005634607951603968,0.388461288573544,0.40274,0.41701871142645597,7.090783843897294,0.35502893516254996,0.398356,
2025-05-24 04:00:00,0.3986,0.4018,0.3945,0.3953,2009877.1,0.40813786805853575,43.69516762675564,0.0006522334290704479,-0.003985899618026817,0.0046381330470972645,0.3869319147872515,0.3997,0.4124680852127485,6.388834232048299,0.3276953855380462,0.39830200000000004,
2025-05-24 08:00:00,0.3953,0.4008,0.3927,0.3973,2291337.15,0.407105690148199,44.870118020622954,-0.0002426541847888597,-0.0039046297855088994,0.0036619756007200397,0.3874323809965499,0.3977,0.4079676190034501,5.163499624566295,0.4805212873663502,0.39812,
2025-05-24 12:00:00,0.3973,0.4003,0.395,0.3978,1392924.13,0.4062194339436086,45.178119273976364,-0.0009011256294387815,-0.003650480984127057,0.0027493553546882755,0.39035914292272944,0.39596,0.4015608570772705,2.829001453313738,0.6642605742848819,0.397832,
2025-05-24 16:00:00,0.3978,0.3992,0.3939,0.3956,1277104.51,0.4052080592823125,44.01296506594754,-0.0015822513979886765,-0.0034652854021415616,0.001883034004152885,0.39437315881924084,0.39692,0.39946684118075915,1.2833020159020214,0.24085545459757962,0.397492,
2025-05-24 20:00:00,0.3956,0.3967,0.3894,0.3922,1478052.4,0.40396919649352087,42.20152357810361,-0.0023690906594109884,-0.0034016997308510986,0.0010326090714401104,0.391703300875097,0.39564,0.39957669912490296,1.9900410094545369,0.06308573618960647,0.397138,
2025-05-25 00:00:00,0.3922,0.3949,0.3831,0.3895,2157339.37,0.4025911777798522,40.76663531901183,-0.0031739465974551795,-0.003365244535116232,0.00019129793766105242,0.38814104109494213,0.39448,0.40081895890505786,3.2138303108182256,0.10719101712219394,0.396878,
